# 2dFGRS power spectrum data convolved with the window function,
# calculated from 147000 galaxies as described by Percival et
# al. (2001) MNRAS, 327, 1297. The 3rd column gives square root of the
# diagonal elements of the covariance matrix calculated from Gaussian
# realisations of model density fields. These data are only valid in
# the regime 0.02 < k < 0.15. The 4th column gives the value of P(k)
# for a fiducial model with sig8=1, h=0.7, Omega_mh=0.2, Omega_b=0,
# calculated from the fitting formulae of Eisenstein & Hu (1998) ApJ,
# 496, 605. See Percival et al. (2001) or email wjp@roe.ac.uk for more
# details.
#
#  k               P(k)        cov_(P,P)^0.5    fiducial model
# _____________________________________________________________
#
0.476517    504.181763  0.000000    585.067871
0.480538    486.183807  0.000000    575.159058
0.484559    487.749573  0.000000    565.486816
0.488580    446.328278  0.000000    556.043274
0.492602    438.924438  0.000000    546.819946
0.496623    436.543732  0.000000    537.813965
0.500644    415.436157  0.000000    529.017212
0.504665    388.088135  0.000000    520.422913
0.508687    419.640015  0.000000    512.022949
0.512708    413.691254  0.000000    503.816437
0.516729    435.793793  0.000000    495.794952
0.520750    406.668945  0.000000    487.953186
0.524772    421.224976  0.000000    480.284363
0.528793    423.137299  0.000000    472.786926
0.532814    411.061096  0.000000    465.454193
0.536835    397.473785  0.000000    458.281677
0.540857    395.218719  0.000000    451.263000
0.544878    376.487305  0.000000    444.397461
0.548899    375.087982  0.000000    437.678894
0.552920    352.500824  0.000000    431.103424
0.556942    353.386902  0.000000    424.665375
0.560963    345.107269  0.000000    418.364014
0.564984    336.539978  0.000000    412.194458
0.569005    336.273499  0.000000    406.152802
0.573026    324.436066  0.000000    400.236053
0.577048    304.016754  0.000000    394.438934
0.581069    293.688324  0.000000    388.761353
0.585090    299.283203  0.000000    383.199066
0.589111    280.621429  0.000000    377.748474
0.593133    280.228851  0.000000    372.405914
0.597154    257.450317  0.000000    367.170776
0.601175    265.534027  0.000000    362.039093
0.605196    250.676651  0.000000    357.008606
0.609218    257.359711  0.000000    352.074951
0.613239    257.170624  0.000000    347.238586
0.617260    270.597015  0.000000    342.495667
0.621281    263.473114  0.000000    337.843781
0.625303    265.820190  0.000000    333.279694
0.629324    254.307556  0.000000    328.803406
0.633345    246.661728  0.000000    324.411774
0.637366    235.432922  0.000000    320.102509
0.641388    220.607391  0.000000    315.872803
0.645409    232.983444  0.000000    311.722748
0.649430    220.433792  0.000000    307.649200
0.653451    217.282944  0.000000    303.650665
0.657472    223.786057  0.000000    299.725098
0.661494    219.822189  0.000000    295.869965
0.665515    204.051636  0.000000    292.085541
0.669536    191.441177  0.000000    288.369080
0.673557    193.909927  0.000000    284.719086
0.677579    190.443054  0.000000    281.133301
0.681600    191.213455  0.000000    277.611664
0.685621    179.876282  0.000000    274.152130
0.689642    174.892868  0.000000    270.753174
0.693664    187.528580  0.000000    267.412689
0.697685    187.941147  0.000000    264.130829
0.701706    180.805527  0.000000    260.905670
0.705727    175.735672  0.000000    257.735840
0.709749    175.667389  0.000000    254.619247
0.713770    165.909882  0.000000    251.556458
0.717791    171.714523  0.000000    248.545471
0.721812    165.102142  0.000000    245.585052
0.725834    159.824219  0.000000    242.673431
0.729855    151.256470  0.000000    239.811096
0.733876    147.806396  0.000000    236.996140
0.737897    156.118469  0.000000    234.227539
0.741919    156.531418  0.000000    231.503784
0.745940    153.155304  0.000000    228.825165
0.749961    149.021194  0.000000    226.190109
0.753982    156.314682  0.000000    223.597610
0.758003    146.147079  0.000000    221.046799
0.762025    145.077194  0.000000    218.536377
0.766046    154.607285  0.000000    216.066437
0.770067    145.909470  0.000000    213.635757
0.774088    151.037750  0.000000    211.243530
0.778110    153.559662  0.000000    208.888290
0.782131    141.544098  0.000000    206.570496
0.786152    142.204422  0.000000    204.288818
0.790173    136.927689  0.000000    202.042480
0.794195    137.074051  0.000000    199.830307
0.798216    126.482452  0.000000    197.652725
0.802237    129.638596  0.000000    195.508392
